"REF_DATE","GEO","DGUID","Type of dwelling","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Saskatchewan","2016A000247","Double","Electricity","Proportion of total energy","Percent","239","units","0","v105819620","9.2.2.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Double","Electricity","Number of households","Number","223","units","0","v105819621","9.2.2.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Double","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819622","9.2.3.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Double","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819623","9.2.3.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Double","Natural gas","Proportion of total energy","Percent","239","units","0","v105819624","9.2.3.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Double","Natural gas","Number of households","Number","223","units","0","v105819625","9.2.3.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Double","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819626","9.2.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Double","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819627","9.2.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Double","Heating oil","Proportion of total energy","Percent","239","units","0","v105819628","9.2.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Double","Heating oil","Number of households","Number","223","units","0","v105819629","9.2.4.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819630","9.3.1.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819631","9.3.1.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Total, all energy types","Number of households","Number","223","units","0","v105819633","9.3.1.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Electricity","Gigajoules","Gigajoules","143","units","0","v105819634","9.3.2.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819635","9.3.2.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Electricity","Proportion of total energy","Percent","239","units","0","v105819636","9.3.2.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Electricity","Number of households","Number","223","units","0","v105819637","9.3.2.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819638","9.3.3.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819639","9.3.3.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Natural gas","Proportion of total energy","Percent","239","units","0","v105819640","9.3.3.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Natural gas","Number of households","Number","223","units","0","v105819641","9.3.3.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819642","9.3.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Row or terrace","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819643","9.3.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Heating oil","Proportion of total energy","Percent","239","units","0","v105819644","9.3.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Row or terrace","Heating oil","Number of households","Number","223","units","0","v105819645","9.3.4.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819646","9.4.1.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819647","9.4.1.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Total, all energy types","Number of households","Number","223","units","0","v105819649","9.4.1.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Electricity","Gigajoules","Gigajoules","143","units","0","v105819650","9.4.2.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819651","9.4.2.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Electricity","Proportion of total energy","Percent","239","units","0","v105819652","9.4.2.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Electricity","Number of households","Number","223","units","0","v105819653","9.4.2.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819654","9.4.3.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819655","9.4.3.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Natural gas","Proportion of total energy","Percent","239","units","0","v105819656","9.4.3.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Natural gas","Number of households","Number","223","units","0","v105819657","9.4.3.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819658","9.4.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Duplex","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819659","9.4.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Heating oil","Proportion of total energy","Percent","239","units","0","v105819660","9.4.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Duplex","Heating oil","Number of households","Number","223","units","0","v105819661","9.4.4.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819662","9.5.1.1","3465647","E","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819663","9.5.1.2","54.5","E","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Number of households","Number","223","units","0","v105819665","9.5.1.4","63591","","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819666","9.5.2.1","1266174","E","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819667","9.5.2.2","19.9","","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Proportion of total energy","Percent","239","units","0","v105819668","9.5.2.3","36.5","E","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Electricity","Number of households","Number","223","units","0","v105819669","9.5.2.4","63591","","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819670","9.5.3.1","2199473","E","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819671","9.5.3.2","62.8","E","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819672","9.5.3.3","63.5","","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Natural gas","Number of households","Number","223","units","0","v105819673","9.5.3.4","34999","E","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819674","9.5.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819675","9.5.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819676","9.5.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Low-rise apartment (fewer than 5 stories)","Heating oil","Number of households","Number","223","units","0","v105819677","9.5.4.4","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819678","9.6.1.1","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819679","9.6.1.2","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Total, all energy types","Number of households","Number","223","units","0","v105819681","9.6.1.4","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819682","9.6.2.1","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819683","9.6.2.2","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Proportion of total energy","Percent","239","units","0","v105819684","9.6.2.3","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Electricity","Number of households","Number","223","units","0","v105819685","9.6.2.4","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819686","9.6.3.1","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819687","9.6.3.2","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819688","9.6.3.3","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Natural gas","Number of households","Number","223","units","0","v105819689","9.6.3.4","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819690","9.6.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819691","9.6.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819692","9.6.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","High-rise apartment (5 stories or more)","Heating oil","Number of households","Number","223","units","0","v105819693","9.6.4.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819694","9.7.1.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819695","9.7.1.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Total, all energy types","Number of households","Number","223","units","0","v105819697","9.7.1.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Electricity","Gigajoules","Gigajoules","143","units","0","v105819698","9.7.2.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819699","9.7.2.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Electricity","Proportion of total energy","Percent","239","units","0","v105819700","9.7.2.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Electricity","Number of households","Number","223","units","0","v105819701","9.7.2.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819702","9.7.3.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819703","9.7.3.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Natural gas","Proportion of total energy","Percent","239","units","0","v105819704","9.7.3.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Natural gas","Number of households","Number","223","units","0","v105819705","9.7.3.4","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819706","9.7.4.1","","F","","","0"
"2011","Saskatchewan","2016A000247","Mobile home","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819707","9.7.4.2","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Heating oil","Proportion of total energy","Percent","239","units","0","v105819708","9.7.4.3","","F","","","1"
"2011","Saskatchewan","2016A000247","Mobile home","Heating oil","Number of households","Number","223","units","0","v105819709","9.7.4.4","","F","","","0"
"2011","Alberta","2016A000248","Single-detached","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819726","10.1.1.1","136358699","","","","0"
"2011","Alberta","2016A000248","Single-detached","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819727","10.1.1.2","139.2","","","","1"
"2011","Alberta","2016A000248","Single-detached","Total, all energy types","Number of households","Number","223","units","0","v105819729","10.1.1.4","979826","","","","0"
"2011","Alberta","2016A000248","Single-detached","Electricity","Gigajoules","Gigajoules","143","units","0","v105819730","10.1.2.1","27858129","","","","0"
"2011","Alberta","2016A000248","Single-detached","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819731","10.1.2.2","28.4","","","","1"
"2011","Alberta","2016A000248","Single-detached","Electricity","Proportion of total energy","Percent","239","units","0","v105819732","10.1.2.3","20.4","","","","1"
"2011","Alberta","2016A000248","Single-detached","Electricity","Number of households","Number","223","units","0","v105819733","10.1.2.4","979826","","","","0"
"2011","Alberta","2016A000248","Single-detached","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819734","10.1.3.1","108442587","","","","0"
"2011","Alberta","2016A000248","Single-detached","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819735","10.1.3.2","115.3","","","","1"
"2011","Alberta","2016A000248","Single-detached","Natural gas","Proportion of total energy","Percent","239","units","0","v105819736","10.1.3.3","79.5","","","","1"
"2011","Alberta","2016A000248","Single-detached","Natural gas","Number of households","Number","223","units","0","v105819737","10.1.3.4","940298","","","","0"
"2011","Alberta","2016A000248","Single-detached","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819738","10.1.4.1","","F","","","0"
"2011","Alberta","2016A000248","Single-detached","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819739","10.1.4.2","","F","","","1"
"2011","Alberta","2016A000248","Single-detached","Heating oil","Proportion of total energy","Percent","239","units","0","v105819740","10.1.4.3","","F","","","1"
"2011","Alberta","2016A000248","Single-detached","Heating oil","Number of households","Number","223","units","0","v105819741","10.1.4.4","","F","","","0"
"2011","Alberta","2016A000248","Double","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819742","10.2.1.1","","F","","","0"
"2011","Alberta","2016A000248","Double","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819743","10.2.1.2","","F","","","1"
"2011","Alberta","2016A000248","Double","Total, all energy types","Number of households","Number","223","units","0","v105819745","10.2.1.4","","F","","","0"
"2011","Alberta","2016A000248","Double","Electricity","Gigajoules","Gigajoules","143","units","0","v105819746","10.2.2.1","","F","","","0"
"2011","Alberta","2016A000248","Double","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819747","10.2.2.2","","F","","","1"
"2011","Alberta","2016A000248","Double","Electricity","Proportion of total energy","Percent","239","units","0","v105819748","10.2.2.3","","F","","","1"
"2011","Alberta","2016A000248","Double","Electricity","Number of households","Number","223","units","0","v105819749","10.2.2.4","","F","","","0"
"2011","Alberta","2016A000248","Double","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819750","10.2.3.1","","F","","","0"
"2011","Alberta","2016A000248","Double","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819751","10.2.3.2","","F","","","1"
"2011","Alberta","2016A000248","Double","Natural gas","Proportion of total energy","Percent","239","units","0","v105819752","10.2.3.3","","F","","","1"
"2011","Alberta","2016A000248","Double","Natural gas","Number of households","Number","223","units","0","v105819753","10.2.3.4","","F","","","0"
"2011","Alberta","2016A000248","Double","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819754","10.2.4.1","","F","","","0"
"2011","Alberta","2016A000248","Double","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819755","10.2.4.2","","F","","","1"
"2011","Alberta","2016A000248","Double","Heating oil","Proportion of total energy","Percent","239","units","0","v105819756","10.2.4.3","","F","","","1"
"2011","Alberta","2016A000248","Double","Heating oil","Number of households","Number","223","units","0","v105819757","10.2.4.4","","F","","","0"
"2011","Alberta","2016A000248","Row or terrace","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819758","10.3.1.1","8797545","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819759","10.3.1.2","88.2","","","","1"
"2011","Alberta","2016A000248","Row or terrace","Total, all energy types","Number of households","Number","223","units","0","v105819761","10.3.1.4","99767","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Electricity","Gigajoules","Gigajoules","143","units","0","v105819762","10.3.2.1","1401013","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819763","10.3.2.2","14.0","","","","1"
"2011","Alberta","2016A000248","Row or terrace","Electricity","Proportion of total energy","Percent","239","units","0","v105819764","10.3.2.3","15.9","","","","1"
"2011","Alberta","2016A000248","Row or terrace","Electricity","Number of households","Number","223","units","0","v105819765","10.3.2.4","99767","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819766","10.3.3.1","7396533","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819767","10.3.3.2","75.2","","","","1"
"2011","Alberta","2016A000248","Row or terrace","Natural gas","Proportion of total energy","Percent","239","units","0","v105819768","10.3.3.3","84.1","","","","1"
"2011","Alberta","2016A000248","Row or terrace","Natural gas","Number of households","Number","223","units","0","v105819769","10.3.3.4","98354","E","","","0"
"2011","Alberta","2016A000248","Row or terrace","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819770","10.3.4.1","","F","","","0"
"2011","Alberta","2016A000248","Row or terrace","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819771","10.3.4.2","","F","","","1"
"2011","Alberta","2016A000248","Row or terrace","Heating oil","Proportion of total energy","Percent","239","units","0","v105819772","10.3.4.3","","F","","","1"
"2011","Alberta","2016A000248","Row or terrace","Heating oil","Number of households","Number","223","units","0","v105819773","10.3.4.4","","F","","","0"
"2011","Alberta","2016A000248","Duplex","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819774","10.4.1.1","4712961","E","","","0"
"2011","Alberta","2016A000248","Duplex","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819775","10.4.1.2","96.9","","","","1"
"2011","Alberta","2016A000248","Duplex","Total, all energy types","Number of households","Number","223","units","0","v105819777","10.4.1.4","48645","E","","","0"
"2011","Alberta","2016A000248","Duplex","Electricity","Gigajoules","Gigajoules","143","units","0","v105819778","10.4.2.1","758397","E","","","0"
"2011","Alberta","2016A000248","Duplex","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819779","10.4.2.2","15.6","E","","","1"
"2011","Alberta","2016A000248","Duplex","Electricity","Proportion of total energy","Percent","239","units","0","v105819780","10.4.2.3","16.1","","","","1"
"2011","Alberta","2016A000248","Duplex","Electricity","Number of households","Number","223","units","0","v105819781","10.4.2.4","48645","E","","","0"
"2011","Alberta","2016A000248","Duplex","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819782","10.4.3.1","3954564","E","","","0"
"2011","Alberta","2016A000248","Duplex","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819783","10.4.3.2","81.3","","","","1"
"2011","Alberta","2016A000248","Duplex","Natural gas","Proportion of total energy","Percent","239","units","0","v105819784","10.4.3.3","83.9","","","","1"
"2011","Alberta","2016A000248","Duplex","Natural gas","Number of households","Number","223","units","0","v105819785","10.4.3.4","48645","E","","","0"
"2011","Alberta","2016A000248","Duplex","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819786","10.4.4.1","","F","","","0"
"2011","Alberta","2016A000248","Duplex","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819787","10.4.4.2","","F","","","1"
"2011","Alberta","2016A000248","Duplex","Heating oil","Proportion of total energy","Percent","239","units","0","v105819788","10.4.4.3","","F","","","1"
"2011","Alberta","2016A000248","Duplex","Heating oil","Number of households","Number","223","units","0","v105819789","10.4.4.4","","F","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819790","10.5.1.1","3224525","E","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819791","10.5.1.2","31.9","E","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Total, all energy types","Number of households","Number","223","units","0","v105819793","10.5.1.4","101230","E","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819794","10.5.2.1","1100851","E","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819795","10.5.2.2","10.9","","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Proportion of total energy","Percent","239","units","0","v105819796","10.5.2.3","34.1","E","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Electricity","Number of households","Number","223","units","0","v105819797","10.5.2.4","101230","E","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819798","10.5.3.1","","F","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819799","10.5.3.2","45.4","E","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819800","10.5.3.3","65.9","","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Natural gas","Number of households","Number","223","units","0","v105819801","10.5.3.4","46798","E","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819802","10.5.4.1","","F","","","0"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819803","10.5.4.2","","F","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819804","10.5.4.3","","F","","","1"
"2011","Alberta","2016A000248","Low-rise apartment (fewer than 5 stories)","Heating oil","Number of households","Number","223","units","0","v105819805","10.5.4.4","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819806","10.6.1.1","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819807","10.6.1.2","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Total, all energy types","Number of households","Number","223","units","0","v105819809","10.6.1.4","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Gigajoules","Gigajoules","143","units","0","v105819810","10.6.2.1","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819811","10.6.2.2","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Proportion of total energy","Percent","239","units","0","v105819812","10.6.2.3","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Electricity","Number of households","Number","223","units","0","v105819813","10.6.2.4","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819814","10.6.3.1","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819815","10.6.3.2","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Proportion of total energy","Percent","239","units","0","v105819816","10.6.3.3","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Natural gas","Number of households","Number","223","units","0","v105819817","10.6.3.4","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819818","10.6.4.1","","F","","","0"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819819","10.6.4.2","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Proportion of total energy","Percent","239","units","0","v105819820","10.6.4.3","","F","","","1"
"2011","Alberta","2016A000248","High-rise apartment (5 stories or more)","Heating oil","Number of households","Number","223","units","0","v105819821","10.6.4.4","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819822","10.7.1.1","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819823","10.7.1.2","94.5","","","","1"
"2011","Alberta","2016A000248","Mobile home","Total, all energy types","Number of households","Number","223","units","0","v105819825","10.7.1.4","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Electricity","Gigajoules","Gigajoules","143","units","0","v105819826","10.7.2.1","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105819827","10.7.2.2","23.0","","","","1"
"2011","Alberta","2016A000248","Mobile home","Electricity","Proportion of total energy","Percent","239","units","0","v105819828","10.7.2.3","24.3","","","","1"
"2011","Alberta","2016A000248","Mobile home","Electricity","Number of households","Number","223","units","0","v105819829","10.7.2.4","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Natural gas","Gigajoules","Gigajoules","143","units","0","v105819830","10.7.3.1","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105819831","10.7.3.2","74.4","","","","1"
"2011","Alberta","2016A000248","Mobile home","Natural gas","Proportion of total energy","Percent","239","units","0","v105819832","10.7.3.3","75.3","","","","1"
"2011","Alberta","2016A000248","Mobile home","Natural gas","Number of households","Number","223","units","0","v105819833","10.7.3.4","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Heating oil","Gigajoules","Gigajoules","143","units","0","v105819834","10.7.4.1","","F","","","0"
"2011","Alberta","2016A000248","Mobile home","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105819835","10.7.4.2","","F","","","1"
"2011","Alberta","2016A000248","Mobile home","Heating oil","Proportion of total energy","Percent","239","units","0","v105819836","10.7.4.3","","F","","","1"
"2011","Alberta","2016A000248","Mobile home","Heating oil","Number of households","Number","223","units","0","v105819837","10.7.4.4","","F","","","0"
"2011","British Columbia","2016A000259","Single-detached","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105819854","11.1.1.1","122095743","","","","0"
"2011","British Columbia","2016A000259","Single-detached","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105819855","11.1.1.2","117.1","","","","1"
